Timestamp,Date,Week,Month,Event_Type,Severity,Asset,Source
2024-09-15 12:02:00,2024-09-15,37,2024-09,Malware Detected,Critical,Web-Server,Firewall
2024-09-03 15:23:00,2024-09-03,36,2024-09,Port Scan,Critical,Firewall,Firewall
2024-10-08 09:25:00,2024-10-08,41,2024-10,Port Scan,Critical,Firewall,Firewall
2024-03-21 05:03:00,2024-03-21,12,2024-03,Port Scan,High,Firewall,SIEM
2024-08-17 08:37:00,2024-08-17,33,2024-08,Policy Violation,Low,Firewall,IDS
2024-04-13 12:34:00,2024-04-13,15,2024-04,Malware Detected,Low,Firewall,IDS
2024-11-18 10:20:00,2024-11-18,47,2024-11,Login Failure,Low,Web-Server,SIEM
2024-03-15 17:23:00,2024-03-15,11,2024-03,Port Scan,Low,DB-Server,SIEM
2024-02-03 04:41:00,2024-02-03,5,2024-02,Port Scan,Critical,DB-Server,EDR
2024-06-18 08:21:00,2024-06-18,25,2024-06,Login Failure,Low,DB-Server,EDR
2024-06-27 01:51:00,2024-06-27,26,2024-06,Policy Violation,Medium,Endpoint,IDS
2024-03-01 06:13:00,2024-03-01,9,2024-03,Policy Violation,Medium,Web-Server,EDR
2024-11-20 18:18:00,2024-11-20,47,2024-11,Login Failure,Medium,Firewall,IDS
2024-04-10 18:59:00,2024-04-10,15,2024-04,Port Scan,High,DB-Server,SIEM
2024-08-10 19:47:00,2024-08-10,32,2024-08,Policy Violation,Low,Web-Server,Firewall
2024-04-11 05:20:00,2024-04-11,15,2024-04,Policy Violation,Medium,Firewall,EDR
2024-10-20 21:15:00,2024-10-20,42,2024-10,Port Scan,Medium,Web-Server,EDR
2024-06-13 05:47:00,2024-06-13,24,2024-06,Login Failure,High,Firewall,Firewall
2024-01-28 01:08:00,2024-01-28,4,2024-01,Malware Detected,Medium,DB-Server,SIEM
2024-03-12 10:06:00,2024-03-12,11,2024-03,Malware Detected,Critical,DB-Server,EDR
2024-12-20 10:50:00,2024-12-20,51,2024-12,Port Scan,Critical,Firewall,EDR
2024-01-26 18:33:00,2024-01-26,4,2024-01,Port Scan,Critical,Firewall,Firewall
2024-11-12 12:55:00,2024-11-12,46,2024-11,Malware Detected,High,Endpoint,Firewall
2024-12-20 21:19:00,2024-12-20,51,2024-12,Malware Detected,High,DB-Server,SIEM
2024-07-15 12:37:00,2024-07-15,29,2024-07,Login Failure,Critical,DB-Server,Firewall
2024-11-23 11:13:00,2024-11-23,47,2024-11,Policy Violation,Critical,Firewall,SIEM
2024-10-13 06:33:00,2024-10-13,41,2024-10,Port Scan,Critical,DB-Server,EDR
2024-09-13 17:37:00,2024-09-13,37,2024-09,Policy Violation,Low,Web-Server,SIEM
2024-10-30 19:14:00,2024-10-30,44,2024-10,Login Failure,Low,Firewall,IDS
2024-08-15 07:34:00,2024-08-15,33,2024-08,Login Failure,Critical,Firewall,IDS
2024-11-30 07:30:00,2024-11-30,48,2024-11,Port Scan,Low,Web-Server,IDS
2024-11-25 14:22:00,2024-11-25,48,2024-11,Malware Detected,Critical,Firewall,Firewall
2024-10-05 09:48:00,2024-10-05,40,2024-10,Policy Violation,Critical,Firewall,IDS
2024-11-13 04:33:00,2024-11-13,46,2024-11,Port Scan,High,Firewall,EDR
2024-02-08 00:40:00,2024-02-08,6,2024-02,Policy Violation,Low,DB-Server,EDR
2024-01-29 00:19:00,2024-01-29,5,2024-01,Login Failure,High,Endpoint,IDS
2024-10-05 09:36:00,2024-10-05,40,2024-10,Policy Violation,High,Web-Server,EDR
2024-08-19 18:09:00,2024-08-19,34,2024-08,Login Failure,Critical,DB-Server,IDS
2024-03-01 02:30:00,2024-03-01,9,2024-03,Port Scan,High,Web-Server,IDS
2024-07-17 16:04:00,2024-07-17,29,2024-07,Malware Detected,Critical,DB-Server,SIEM
2024-08-02 18:38:00,2024-08-02,31,2024-08,Port Scan,Medium,DB-Server,SIEM
2024-03-26 02:11:00,2024-03-26,13,2024-03,Malware Detected,Medium,Endpoint,Firewall
2024-11-16 02:18:00,2024-11-16,46,2024-11,Login Failure,High,Web-Server,IDS
2024-10-21 07:56:00,2024-10-21,43,2024-10,Port Scan,Low,DB-Server,SIEM
2024-04-06 17:11:00,2024-04-06,14,2024-04,Policy Violation,Medium,Firewall,SIEM
2024-06-21 14:57:00,2024-06-21,25,2024-06,Policy Violation,Low,DB-Server,EDR
2024-04-22 10:21:00,2024-04-22,17,2024-04,Policy Violation,Low,Web-Server,SIEM
2024-11-11 17:43:00,2024-11-11,46,2024-11,Login Failure,Low,Endpoint,SIEM
2024-03-22 03:26:00,2024-03-22,12,2024-03,Login Failure,Medium,Firewall,IDS
2024-12-13 12:47:00,2024-12-13,50,2024-12,Login Failure,Critical,Firewall,Firewall
2024-05-03 13:16:00,2024-05-03,18,2024-05,Port Scan,Medium,Web-Server,EDR
2024-05-06 15:50:00,2024-05-06,19,2024-05,Policy Violation,Medium,Web-Server,Firewall
2024-04-02 12:32:00,2024-04-02,14,2024-04,Port Scan,High,Firewall,SIEM
2024-04-04 10:34:00,2024-04-04,14,2024-04,Malware Detected,Low,Firewall,Firewall
2024-11-27 06:03:00,2024-11-27,48,2024-11,Port Scan,Low,Firewall,Firewall
2024-08-22 20:00:00,2024-08-22,34,2024-08,Login Failure,Medium,Firewall,SIEM
2024-05-05 15:19:00,2024-05-05,18,2024-05,Malware Detected,Low,DB-Server,Firewall
2024-01-05 07:43:00,2024-01-05,1,2024-01,Port Scan,Low,Firewall,EDR
2024-04-25 00:57:00,2024-04-25,17,2024-04,Port Scan,Low,Firewall,Firewall
2024-05-14 12:08:00,2024-05-14,20,2024-05,Login Failure,Medium,DB-Server,EDR
2024-03-29 02:25:00,2024-03-29,13,2024-03,Port Scan,High,Firewall,EDR
2024-07-11 17:40:00,2024-07-11,28,2024-07,Port Scan,High,Firewall,EDR
2024-04-26 02:51:00,2024-04-26,17,2024-04,Login Failure,High,Web-Server,IDS
2024-08-18 12:07:00,2024-08-18,33,2024-08,Port Scan,Medium,Web-Server,Firewall
2024-11-22 09:59:00,2024-11-22,47,2024-11,Port Scan,High,Web-Server,SIEM
2024-11-29 07:21:00,2024-11-29,48,2024-11,Port Scan,High,Firewall,IDS
2024-12-24 21:43:00,2024-12-24,52,2024-12,Login Failure,Medium,DB-Server,SIEM
2024-12-08 23:33:00,2024-12-08,49,2024-12,Policy Violation,Medium,Endpoint,SIEM
2024-02-24 12:29:00,2024-02-24,8,2024-02,Login Failure,Critical,Web-Server,IDS
2024-02-07 02:49:00,2024-02-07,6,2024-02,Port Scan,Critical,Web-Server,IDS
2024-09-01 14:49:00,2024-09-01,35,2024-09,Malware Detected,Low,Web-Server,EDR
2024-07-07 00:51:00,2024-07-07,27,2024-07,Malware Detected,High,Firewall,EDR
2024-01-19 17:32:00,2024-01-19,3,2024-01,Malware Detected,Low,Endpoint,EDR
2024-08-13 23:14:00,2024-08-13,33,2024-08,Policy Violation,Medium,Firewall,SIEM
2024-02-11 20:03:00,2024-02-11,6,2024-02,Port Scan,High,Firewall,Firewall
2024-02-03 03:50:00,2024-02-03,5,2024-02,Policy Violation,Medium,Endpoint,IDS
2024-12-23 04:53:00,2024-12-23,52,2024-12,Policy Violation,Low,DB-Server,EDR
2024-03-17 05:24:00,2024-03-17,11,2024-03,Malware Detected,Low,Endpoint,Firewall
2024-03-04 10:03:00,2024-03-04,10,2024-03,Login Failure,High,Endpoint,IDS
2024-02-12 15:12:00,2024-02-12,7,2024-02,Policy Violation,Critical,Endpoint,Firewall
2024-08-29 18:23:00,2024-08-29,35,2024-08,Policy Violation,High,Web-Server,EDR
2024-04-29 17:46:00,2024-04-29,18,2024-04,Policy Violation,Critical,Endpoint,IDS
2024-12-16 21:59:00,2024-12-16,51,2024-12,Malware Detected,Critical,Endpoint,IDS
2024-02-22 10:41:00,2024-02-22,8,2024-02,Port Scan,High,DB-Server,IDS
2024-08-23 12:11:00,2024-08-23,34,2024-08,Policy Violation,Critical,Web-Server,Firewall
2024-02-21 11:57:00,2024-02-21,8,2024-02,Port Scan,Medium,Endpoint,Firewall
2024-07-02 00:16:00,2024-07-02,27,2024-07,Policy Violation,Low,Firewall,IDS
2024-05-02 16:51:00,2024-05-02,18,2024-05,Policy Violation,High,DB-Server,Firewall
2024-08-17 22:18:00,2024-08-17,33,2024-08,Policy Violation,Critical,Web-Server,SIEM
2024-01-09 08:48:00,2024-01-09,2,2024-01,Policy Violation,Critical,Endpoint,Firewall
2024-02-07 18:39:00,2024-02-07,6,2024-02,Login Failure,High,Firewall,Firewall
2024-08-12 02:52:00,2024-08-12,33,2024-08,Login Failure,Low,Web-Server,IDS
2024-07-21 03:49:00,2024-07-21,29,2024-07,Login Failure,Critical,Endpoint,IDS
2024-06-22 21:12:00,2024-06-22,25,2024-06,Port Scan,Medium,Endpoint,EDR
2024-02-08 15:12:00,2024-02-08,6,2024-02,Login Failure,Medium,Firewall,Firewall
2024-08-15 03:25:00,2024-08-15,33,2024-08,Port Scan,Medium,Firewall,Firewall
2024-08-16 01:52:00,2024-08-16,33,2024-08,Policy Violation,Medium,Endpoint,EDR
2024-07-07 18:22:00,2024-07-07,27,2024-07,Malware Detected,Medium,DB-Server,IDS
2024-10-17 21:41:00,2024-10-17,42,2024-10,Policy Violation,Critical,Firewall,EDR
2024-01-11 02:50:00,2024-01-11,2,2024-01,Login Failure,High,Endpoint,Firewall
2024-11-23 13:44:00,2024-11-23,47,2024-11,Policy Violation,Critical,Web-Server,SIEM
2024-02-20 11:00:00,2024-02-20,8,2024-02,Port Scan,Low,Web-Server,SIEM
2024-02-19 19:03:00,2024-02-19,8,2024-02,Policy Violation,Medium,DB-Server,IDS
2024-10-16 01:38:00,2024-10-16,42,2024-10,Port Scan,Medium,DB-Server,EDR
2024-08-04 15:46:00,2024-08-04,31,2024-08,Port Scan,Low,Firewall,IDS
2024-04-25 16:31:00,2024-04-25,17,2024-04,Malware Detected,Medium,Endpoint,Firewall
2024-04-26 14:00:00,2024-04-26,17,2024-04,Port Scan,Medium,DB-Server,EDR
2024-07-19 09:46:00,2024-07-19,29,2024-07,Port Scan,High,Endpoint,SIEM
2024-05-26 19:22:00,2024-05-26,21,2024-05,Policy Violation,Low,DB-Server,Firewall
2024-02-23 15:27:00,2024-02-23,8,2024-02,Malware Detected,Low,Firewall,EDR
2024-06-22 15:06:00,2024-06-22,25,2024-06,Malware Detected,Medium,Web-Server,Firewall
2024-07-16 10:46:00,2024-07-16,29,2024-07,Login Failure,High,Endpoint,IDS
2024-05-10 02:02:00,2024-05-10,19,2024-05,Login Failure,High,DB-Server,IDS
2024-10-04 03:15:00,2024-10-04,40,2024-10,Policy Violation,High,Firewall,IDS
2024-11-14 22:32:00,2024-11-14,46,2024-11,Login Failure,Critical,DB-Server,EDR
2024-12-09 07:20:00,2024-12-09,50,2024-12,Malware Detected,Critical,Firewall,EDR
2024-02-04 11:42:00,2024-02-04,5,2024-02,Policy Violation,Low,Endpoint,Firewall
2024-05-17 03:46:00,2024-05-17,20,2024-05,Login Failure,Low,Endpoint,IDS
2024-12-25 14:44:00,2024-12-25,52,2024-12,Port Scan,Low,DB-Server,SIEM
2024-07-26 21:12:00,2024-07-26,30,2024-07,Port Scan,High,DB-Server,EDR
2024-12-14 21:13:00,2024-12-14,50,2024-12,Malware Detected,Low,DB-Server,SIEM
2024-10-14 05:10:00,2024-10-14,42,2024-10,Policy Violation,Critical,Firewall,SIEM
2024-01-01 14:34:00,2024-01-01,1,2024-01,Login Failure,Critical,Firewall,EDR
2024-12-23 23:11:00,2024-12-23,52,2024-12,Login Failure,Critical,Endpoint,EDR
2024-01-19 22:24:00,2024-01-19,3,2024-01,Malware Detected,Critical,Endpoint,IDS
2024-09-09 21:28:00,2024-09-09,37,2024-09,Malware Detected,High,Firewall,IDS
2024-09-05 04:31:00,2024-09-05,36,2024-09,Policy Violation,Medium,Endpoint,Firewall
2024-08-16 19:27:00,2024-08-16,33,2024-08,Malware Detected,Medium,Firewall,Firewall
2024-10-05 09:03:00,2024-10-05,40,2024-10,Malware Detected,High,DB-Server,EDR
2024-12-27 15:54:00,2024-12-27,52,2024-12,Port Scan,Medium,Web-Server,SIEM
2024-10-14 20:48:00,2024-10-14,42,2024-10,Port Scan,High,Endpoint,SIEM
2024-07-15 17:40:00,2024-07-15,29,2024-07,Login Failure,Critical,Firewall,Firewall
2024-04-11 01:57:00,2024-04-11,15,2024-04,Policy Violation,Critical,Firewall,Firewall
2024-06-29 07:51:00,2024-06-29,26,2024-06,Port Scan,High,DB-Server,Firewall
2024-12-25 16:20:00,2024-12-25,52,2024-12,Malware Detected,Critical,DB-Server,Firewall
2024-01-16 21:23:00,2024-01-16,3,2024-01,Login Failure,Critical,DB-Server,Firewall
2024-01-13 18:33:00,2024-01-13,2,2024-01,Login Failure,Critical,Endpoint,EDR
2024-08-05 08:58:00,2024-08-05,32,2024-08,Malware Detected,High,Web-Server,EDR
2024-09-09 11:39:00,2024-09-09,37,2024-09,Port Scan,Low,Web-Server,EDR
2024-01-02 13:25:00,2024-01-02,1,2024-01,Malware Detected,Medium,Endpoint,IDS
2024-12-18 15:38:00,2024-12-18,51,2024-12,Port Scan,High,DB-Server,EDR
2024-12-22 12:29:00,2024-12-22,51,2024-12,Malware Detected,Low,Web-Server,SIEM
2024-01-15 21:29:00,2024-01-15,3,2024-01,Policy Violation,Critical,Firewall,Firewall
2024-06-17 00:21:00,2024-06-17,25,2024-06,Login Failure,Low,Endpoint,IDS
2024-02-15 15:35:00,2024-02-15,7,2024-02,Policy Violation,Critical,Endpoint,EDR
2024-07-03 01:40:00,2024-07-03,27,2024-07,Port Scan,Critical,DB-Server,SIEM
2024-01-20 13:45:00,2024-01-20,3,2024-01,Port Scan,Medium,Endpoint,IDS
2024-04-06 20:48:00,2024-04-06,14,2024-04,Port Scan,High,Endpoint,SIEM
2024-04-28 04:55:00,2024-04-28,17,2024-04,Malware Detected,Low,Endpoint,Firewall
2024-08-07 06:28:00,2024-08-07,32,2024-08,Policy Violation,Low,DB-Server,SIEM
2024-06-30 06:42:00,2024-06-30,26,2024-06,Login Failure,High,Endpoint,SIEM
2024-10-05 14:20:00,2024-10-05,40,2024-10,Policy Violation,Low,Endpoint,SIEM
2024-04-17 08:12:00,2024-04-17,16,2024-04,Malware Detected,Medium,Endpoint,IDS
2024-11-13 18:23:00,2024-11-13,46,2024-11,Port Scan,Medium,DB-Server,IDS
2024-11-05 17:15:00,2024-11-05,45,2024-11,Malware Detected,Critical,Firewall,EDR
2024-03-16 13:41:00,2024-03-16,11,2024-03,Login Failure,High,Firewall,Firewall
2024-11-17 22:29:00,2024-11-17,46,2024-11,Malware Detected,Critical,Endpoint,SIEM
2024-12-04 23:20:00,2024-12-04,49,2024-12,Port Scan,Low,Firewall,Firewall
2024-07-08 08:23:00,2024-07-08,28,2024-07,Policy Violation,High,Web-Server,SIEM
2024-03-26 12:47:00,2024-03-26,13,2024-03,Login Failure,Medium,Endpoint,IDS
2024-07-27 18:23:00,2024-07-27,30,2024-07,Port Scan,High,Firewall,IDS
2024-01-21 04:08:00,2024-01-21,3,2024-01,Policy Violation,Medium,Web-Server,SIEM
2024-05-06 10:56:00,2024-05-06,19,2024-05,Login Failure,Medium,DB-Server,Firewall
2024-05-18 04:36:00,2024-05-18,20,2024-05,Login Failure,Low,DB-Server,SIEM
2024-09-20 12:51:00,2024-09-20,38,2024-09,Policy Violation,Low,DB-Server,SIEM
2024-03-14 00:06:00,2024-03-14,11,2024-03,Malware Detected,Critical,Endpoint,IDS
2024-04-06 14:42:00,2024-04-06,14,2024-04,Policy Violation,Medium,Web-Server,IDS
2024-12-17 01:19:00,2024-12-17,51,2024-12,Login Failure,Medium,Endpoint,IDS
2024-04-13 10:27:00,2024-04-13,15,2024-04,Login Failure,Medium,Web-Server,Firewall
2024-08-22 17:58:00,2024-08-22,34,2024-08,Login Failure,Medium,DB-Server,IDS
2024-09-17 17:37:00,2024-09-17,38,2024-09,Login Failure,Medium,Firewall,SIEM
2024-06-15 04:23:00,2024-06-15,24,2024-06,Port Scan,High,Web-Server,SIEM
2024-05-19 11:33:00,2024-05-19,20,2024-05,Login Failure,Medium,Firewall,Firewall
2024-11-27 00:33:00,2024-11-27,48,2024-11,Login Failure,Low,Web-Server,SIEM
2024-03-06 04:29:00,2024-03-06,10,2024-03,Port Scan,Medium,Endpoint,SIEM
2024-12-24 15:38:00,2024-12-24,52,2024-12,Malware Detected,Critical,Firewall,EDR
2024-02-03 19:44:00,2024-02-03,5,2024-02,Policy Violation,Critical,Web-Server,EDR
2024-08-31 01:46:00,2024-08-31,35,2024-08,Port Scan,Medium,Endpoint,IDS
2024-03-20 12:39:00,2024-03-20,12,2024-03,Login Failure,Medium,Endpoint,EDR
2024-06-09 11:02:00,2024-06-09,23,2024-06,Policy Violation,High,Web-Server,EDR
2024-10-03 00:46:00,2024-10-03,40,2024-10,Malware Detected,High,DB-Server,Firewall
2024-12-05 12:23:00,2024-12-05,49,2024-12,Malware Detected,Medium,DB-Server,IDS
2024-08-03 03:25:00,2024-08-03,31,2024-08,Malware Detected,Medium,DB-Server,SIEM
2024-01-11 11:38:00,2024-01-11,2,2024-01,Port Scan,Low,Web-Server,SIEM
2024-05-15 04:45:00,2024-05-15,20,2024-05,Malware Detected,High,DB-Server,IDS
2024-12-12 16:41:00,2024-12-12,50,2024-12,Malware Detected,Medium,Endpoint,EDR
2024-02-14 05:59:00,2024-02-14,7,2024-02,Login Failure,Low,Endpoint,SIEM
2024-11-02 17:13:00,2024-11-02,44,2024-11,Port Scan,Medium,DB-Server,IDS
2024-06-09 08:50:00,2024-06-09,23,2024-06,Policy Violation,Low,DB-Server,IDS
2024-01-22 23:46:00,2024-01-22,4,2024-01,Policy Violation,Medium,DB-Server,Firewall
2024-02-26 12:58:00,2024-02-26,9,2024-02,Policy Violation,Low,Firewall,SIEM
2024-09-14 18:35:00,2024-09-14,37,2024-09,Policy Violation,Critical,DB-Server,Firewall
2024-08-08 19:38:00,2024-08-08,32,2024-08,Policy Violation,Critical,Web-Server,SIEM
2024-05-25 07:32:00,2024-05-25,21,2024-05,Malware Detected,Medium,Web-Server,IDS
2024-06-03 10:24:00,2024-06-03,23,2024-06,Login Failure,Low,Firewall,Firewall
2024-12-30 03:05:00,2024-12-30,1,2024-12,Login Failure,Low,Endpoint,EDR
2024-03-12 14:10:00,2024-03-12,11,2024-03,Policy Violation,High,Endpoint,Firewall
2024-10-13 12:51:00,2024-10-13,41,2024-10,Port Scan,Medium,DB-Server,IDS
2024-09-10 19:38:00,2024-09-10,37,2024-09,Port Scan,Low,Web-Server,Firewall
2024-09-28 07:14:00,2024-09-28,39,2024-09,Malware Detected,Medium,DB-Server,Firewall
2024-11-11 10:51:00,2024-11-11,46,2024-11,Policy Violation,Medium,DB-Server,SIEM
2024-10-21 05:33:00,2024-10-21,43,2024-10,Policy Violation,Medium,Firewall,SIEM
2024-05-25 13:40:00,2024-05-25,21,2024-05,Port Scan,Low,Web-Server,EDR
2024-12-04 13:11:00,2024-12-04,49,2024-12,Login Failure,Medium,Endpoint,Firewall
2024-01-05 08:21:00,2024-01-05,1,2024-01,Policy Violation,Medium,Endpoint,IDS
2024-05-05 11:59:00,2024-05-05,18,2024-05,Policy Violation,Critical,Endpoint,IDS
2024-09-13 02:56:00,2024-09-13,37,2024-09,Port Scan,Low,Endpoint,SIEM
2024-10-03 07:25:00,2024-10-03,40,2024-10,Login Failure,Critical,Endpoint,SIEM
2024-12-09 21:40:00,2024-12-09,50,2024-12,Login Failure,Medium,Web-Server,IDS
2024-04-22 22:46:00,2024-04-22,17,2024-04,Login Failure,Medium,Firewall,SIEM
2024-11-21 02:29:00,2024-11-21,47,2024-11,Malware Detected,High,Web-Server,Firewall
2024-05-23 11:54:00,2024-05-23,21,2024-05,Login Failure,Medium,Endpoint,EDR
2024-04-06 08:11:00,2024-04-06,14,2024-04,Malware Detected,Low,Firewall,EDR
2024-06-16 15:27:00,2024-06-16,24,2024-06,Policy Violation,Low,Web-Server,Firewall
2024-04-02 21:22:00,2024-04-02,14,2024-04,Malware Detected,Critical,Web-Server,Firewall
2024-08-22 21:39:00,2024-08-22,34,2024-08,Malware Detected,Medium,Web-Server,Firewall
2024-02-20 13:18:00,2024-02-20,8,2024-02,Malware Detected,Low,Endpoint,IDS
2024-06-04 21:47:00,2024-06-04,23,2024-06,Policy Violation,Low,Web-Server,Firewall
2024-08-16 17:46:00,2024-08-16,33,2024-08,Malware Detected,Low,Endpoint,Firewall
2024-03-04 05:32:00,2024-03-04,10,2024-03,Malware Detected,Medium,Firewall,Firewall
2024-01-08 10:08:00,2024-01-08,2,2024-01,Login Failure,Low,Firewall,Firewall
2024-02-07 12:31:00,2024-02-07,6,2024-02,Policy Violation,Low,DB-Server,EDR
2024-04-01 07:23:00,2024-04-01,14,2024-04,Login Failure,Critical,Web-Server,Firewall
2024-08-02 01:42:00,2024-08-02,31,2024-08,Port Scan,High,DB-Server,EDR
2024-03-17 20:16:00,2024-03-17,11,2024-03,Port Scan,Critical,Endpoint,EDR
2024-11-28 00:31:00,2024-11-28,48,2024-11,Malware Detected,Medium,Firewall,Firewall
2024-07-19 07:42:00,2024-07-19,29,2024-07,Login Failure,Medium,DB-Server,Firewall
2024-07-23 22:24:00,2024-07-23,30,2024-07,Policy Violation,Critical,Endpoint,SIEM
2024-06-22 16:03:00,2024-06-22,25,2024-06,Malware Detected,Low,Firewall,SIEM
2024-06-30 04:44:00,2024-06-30,26,2024-06,Malware Detected,Medium,Firewall,Firewall
2024-09-21 02:56:00,2024-09-21,38,2024-09,Port Scan,Low,Firewall,SIEM
2024-11-26 03:15:00,2024-11-26,48,2024-11,Port Scan,Medium,DB-Server,SIEM
2024-09-29 15:31:00,2024-09-29,39,2024-09,Login Failure,Critical,DB-Server,Firewall
2024-11-24 21:01:00,2024-11-24,47,2024-11,Malware Detected,High,Endpoint,EDR
2024-08-29 16:44:00,2024-08-29,35,2024-08,Port Scan,High,Endpoint,EDR
2024-03-06 12:08:00,2024-03-06,10,2024-03,Policy Violation,Critical,DB-Server,IDS
2024-08-27 03:46:00,2024-08-27,35,2024-08,Port Scan,Critical,Firewall,SIEM
2024-05-22 20:15:00,2024-05-22,21,2024-05,Login Failure,High,Firewall,EDR
2024-09-12 06:00:00,2024-09-12,37,2024-09,Policy Violation,Low,Firewall,SIEM
2024-06-02 09:41:00,2024-06-02,22,2024-06,Malware Detected,Medium,Endpoint,EDR
2024-11-07 13:18:00,2024-11-07,45,2024-11,Malware Detected,Critical,Web-Server,SIEM
2024-01-19 03:26:00,2024-01-19,3,2024-01,Port Scan,Low,Web-Server,SIEM
2024-04-05 20:09:00,2024-04-05,14,2024-04,Policy Violation,Critical,Endpoint,Firewall
2024-12-21 08:31:00,2024-12-21,51,2024-12,Login Failure,Low,DB-Server,IDS
2024-03-09 18:07:00,2024-03-09,10,2024-03,Malware Detected,Low,Endpoint,EDR
2024-05-04 03:42:00,2024-05-04,18,2024-05,Policy Violation,Low,Endpoint,IDS
2024-09-12 04:38:00,2024-09-12,37,2024-09,Malware Detected,High,DB-Server,EDR
2024-09-04 10:06:00,2024-09-04,36,2024-09,Malware Detected,Critical,Endpoint,SIEM
2024-09-10 19:56:00,2024-09-10,37,2024-09,Malware Detected,Critical,DB-Server,EDR
2024-09-03 10:23:00,2024-09-03,36,2024-09,Malware Detected,Critical,Web-Server,Firewall
2024-09-07 20:16:00,2024-09-07,36,2024-09,Malware Detected,Low,Endpoint,SIEM
2024-10-06 15:51:00,2024-10-06,40,2024-10,Policy Violation,Low,DB-Server,EDR
2024-03-27 15:10:00,2024-03-27,13,2024-03,Port Scan,High,Endpoint,SIEM
2024-06-23 12:00:00,2024-06-23,25,2024-06,Policy Violation,High,Endpoint,IDS
2024-09-11 16:38:00,2024-09-11,37,2024-09,Policy Violation,Medium,Endpoint,EDR
2024-05-07 09:03:00,2024-05-07,19,2024-05,Policy Violation,Low,DB-Server,IDS
2024-07-20 19:57:00,2024-07-20,29,2024-07,Policy Violation,High,Endpoint,SIEM
2024-02-08 19:39:00,2024-02-08,6,2024-02,Policy Violation,Low,Firewall,EDR
2024-02-28 15:34:00,2024-02-28,9,2024-02,Malware Detected,Medium,DB-Server,IDS
2024-01-18 00:47:00,2024-01-18,3,2024-01,Policy Violation,Medium,Endpoint,SIEM
2024-02-05 00:56:00,2024-02-05,6,2024-02,Policy Violation,Critical,Firewall,SIEM
2024-06-07 04:12:00,2024-06-07,23,2024-06,Policy Violation,Critical,Web-Server,SIEM
2024-05-01 20:17:00,2024-05-01,18,2024-05,Policy Violation,Critical,Endpoint,IDS
2024-09-20 09:42:00,2024-09-20,38,2024-09,Port Scan,Low,Web-Server,EDR
2024-07-10 17:12:00,2024-07-10,28,2024-07,Login Failure,Critical,Endpoint,SIEM
2024-09-30 14:39:00,2024-09-30,40,2024-09,Policy Violation,Low,Web-Server,SIEM
2024-12-20 01:24:00,2024-12-20,51,2024-12,Malware Detected,Low,Firewall,SIEM
2024-04-07 12:39:00,2024-04-07,14,2024-04,Malware Detected,Critical,Web-Server,Firewall
2024-08-12 05:53:00,2024-08-12,33,2024-08,Malware Detected,Medium,Endpoint,SIEM
2024-06-03 07:16:00,2024-06-03,23,2024-06,Malware Detected,Medium,DB-Server,Firewall
2024-04-09 14:15:00,2024-04-09,15,2024-04,Policy Violation,Medium,Web-Server,IDS
2024-09-07 05:21:00,2024-09-07,36,2024-09,Policy Violation,Low,Web-Server,SIEM
2024-11-28 13:49:00,2024-11-28,48,2024-11,Login Failure,High,Web-Server,EDR
2024-05-15 12:54:00,2024-05-15,20,2024-05,Login Failure,High,DB-Server,EDR
2024-06-21 11:28:00,2024-06-21,25,2024-06,Port Scan,Medium,Endpoint,SIEM
2024-04-15 07:31:00,2024-04-15,16,2024-04,Policy Violation,Critical,DB-Server,Firewall
2024-06-11 19:51:00,2024-06-11,24,2024-06,Malware Detected,High,Firewall,Firewall
2024-07-04 20:50:00,2024-07-04,27,2024-07,Login Failure,Medium,Web-Server,Firewall
2024-07-06 03:31:00,2024-07-06,27,2024-07,Login Failure,Low,Web-Server,SIEM
2024-09-03 13:28:00,2024-09-03,36,2024-09,Policy Violation,Low,DB-Server,Firewall
2024-05-09 14:38:00,2024-05-09,19,2024-05,Port Scan,Low,Web-Server,Firewall
2024-01-02 19:17:00,2024-01-02,1,2024-01,Login Failure,Medium,Firewall,EDR
2024-09-15 02:40:00,2024-09-15,37,2024-09,Policy Violation,Medium,Endpoint,IDS
2024-08-30 09:22:00,2024-08-30,35,2024-08,Malware Detected,Medium,Firewall,IDS
2024-05-21 00:06:00,2024-05-21,21,2024-05,Port Scan,Low,Firewall,EDR
2024-01-25 13:33:00,2024-01-25,4,2024-01,Port Scan,Medium,Web-Server,EDR
2024-02-22 10:56:00,2024-02-22,8,2024-02,Login Failure,High,DB-Server,IDS
2024-10-08 06:40:00,2024-10-08,41,2024-10,Malware Detected,Medium,Firewall,SIEM
2024-04-07 20:17:00,2024-04-07,14,2024-04,Port Scan,High,DB-Server,Firewall
2024-07-25 00:08:00,2024-07-25,30,2024-07,Login Failure,Critical,DB-Server,IDS
2024-07-17 23:41:00,2024-07-17,29,2024-07,Port Scan,Medium,DB-Server,SIEM
2024-06-20 09:58:00,2024-06-20,25,2024-06,Port Scan,Low,DB-Server,SIEM
2024-03-05 19:53:00,2024-03-05,10,2024-03,Policy Violation,Critical,Firewall,SIEM
2024-01-28 08:30:00,2024-01-28,4,2024-01,Policy Violation,Critical,Web-Server,EDR
2024-02-26 20:14:00,2024-02-26,9,2024-02,Policy Violation,Medium,Web-Server,EDR
2024-12-03 13:17:00,2024-12-03,49,2024-12,Login Failure,Critical,Endpoint,IDS
